Tf_name	Raw_name	Download_link
Pol2	wgEncodeAwgTfbsSydhRajiPol2UcdUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhRajiPol2UcdUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsUtaA549Pol2UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsUtaA549Pol2UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsUtaGlioblaPol2UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsUtaGlioblaPol2UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsUtaGm12878Pol2UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsUtaGm12878Pol2UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsUtaH1hescPol2UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsUtaH1hescPol2UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsUtaHelas3Pol2UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsUtaHelas3Pol2UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsUtaHepg2Pol2UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsUtaHepg2Pol2UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsUtaHuvecPol2UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsUtaHuvecPol2UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsUtaK562Pol2UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsUtaK562Pol2UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsUtaMcf7Pol2SerumstimUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsUtaMcf7Pol2SerumstimUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsUtaMcf7Pol2SerumstvdUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsUtaMcf7Pol2SerumstvdUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsUtaMcf7Pol2UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsUtaMcf7Pol2UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsUtaProgfibPol2UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsUtaProgfibPol2UniPk.narrowPeak.gz
Pol3	wgEncodeAwgTfbsSydhGm12878Pol3UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm12878Pol3UniPk.narrowPeak.gz
Pol3	wgEncodeAwgTfbsSydhK562Pol3UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Pol3UniPk.narrowPeak.gz
Pou2f2	wgEncodeAwgTfbsHaibGm12878Pou2f2Pcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12878Pou2f2Pcr1xUniPk.narrowPeak.gz
Pou2f2	wgEncodeAwgTfbsHaibGm12891Pou2f2Pcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12891Pou2f2Pcr1xUniPk.narrowPeak.gz
Pou5f1	wgEncodeAwgTfbsHaibH1hescPou5f1sc9081V0416102UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibH1hescPou5f1sc9081V0416102UniPk.narrowPeak.gz
Prdm1	wgEncodeAwgTfbsSydhHelas3Prdm19115IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHelas3Prdm19115IggrabUniPk.narrowPeak.gz
Pu1	wgEncodeAwgTfbsHaibGm12878Pu1Pcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12878Pu1Pcr1xUniPk.narrowPeak.gz
Pu1	wgEncodeAwgTfbsHaibGm12891Pu1Pcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12891Pu1Pcr1xUniPk.narrowPeak.gz
Pu1	wgEncodeAwgTfbsHaibK562Pu1Pcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Pu1Pcr1xUniPk.narrowPeak.gz
Rad21	wgEncodeAwgTfbsHaibGm12878Rad21V0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12878Rad21V0416101UniPk.narrowPeak.gz
Rad21	wgEncodeAwgTfbsHaibH1hescRad21V0416102UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibH1hescRad21V0416102UniPk.narrowPeak.gz
Rad21	wgEncodeAwgTfbsHaibHepg2Rad21V0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Rad21V0416101UniPk.narrowPeak.gz
Rad21	wgEncodeAwgTfbsHaibK562Rad21V0416102UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Rad21V0416102UniPk.narrowPeak.gz
Rad21	wgEncodeAwgTfbsHaibSknshraRad21V0416102UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibSknshraRad21V0416102UniPk.narrowPeak.gz
Rad21	wgEncodeAwgTfbsSydhA549Rad21IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhA549Rad21IggrabUniPk.narrowPeak.gz
Rad21	wgEncodeAwgTfbsSydhGm12878Rad21IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm12878Rad21IggrabUniPk.narrowPeak.gz
Rad21	wgEncodeAwgTfbsSydhH1hescRad21IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhH1hescRad21IggrabUniPk.narrowPeak.gz
Rad21	wgEncodeAwgTfbsSydhHelas3Rad21IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHelas3Rad21IggrabUniPk.narrowPeak.gz
Rad21	wgEncodeAwgTfbsSydhHepg2Rad21IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHepg2Rad21IggrabUniPk.narrowPeak.gz
Rad21	wgEncodeAwgTfbsSydhImr90Rad21IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhImr90Rad21IggrabUniPk.narrowPeak.gz
Rad21	wgEncodeAwgTfbsSydhK562Rad21UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Rad21UniPk.narrowPeak.gz
Rbbp5	wgEncodeAwgTfbsBroadH1hescRbbp5a300109aUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsBroadH1hescRbbp5a300109aUniPk.narrowPeak.gz
Rbbp5	wgEncodeAwgTfbsBroadK562Rbbp5a300109aUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsBroadK562Rbbp5a300109aUniPk.narrowPeak.gz
Rfx5	wgEncodeAwgTfbsSydhGm12878Rfx5200401194IggmusUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm12878Rfx5200401194IggmusUniPk.narrowPeak.gz
Rfx5	wgEncodeAwgTfbsSydhH1hescRfx5200401194IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhH1hescRfx5200401194IggrabUniPk.narrowPeak.gz
Rfx5	wgEncodeAwgTfbsSydhHelas3Rfx5200401194IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHelas3Rfx5200401194IggrabUniPk.narrowPeak.gz
Rfx5	wgEncodeAwgTfbsSydhHepg2Rfx5200401194IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHepg2Rfx5200401194IggrabUniPk.narrowPeak.gz
Rfx5	wgEncodeAwgTfbsSydhK562Rfx5IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Rfx5IggrabUniPk.narrowPeak.gz
Rpc155	wgEncodeAwgTfbsSydhHelas3Rpc155UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHelas3Rpc155UniPk.narrowPeak.gz
Rpc155	wgEncodeAwgTfbsSydhK562Rpc155UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Rpc155UniPk.narrowPeak.gz
Runx3	wgEncodeAwgTfbsHaibGm12878Runx3sc101553V0422111UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12878Runx3sc101553V0422111UniPk.narrowPeak.gz
Rxra	wgEncodeAwgTfbsHaibGm12878RxraPcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12878RxraPcr1xUniPk.narrowPeak.gz
Rxra	wgEncodeAwgTfbsHaibH1hescRxraV0416102UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibH1hescRxraV0416102UniPk.narrowPeak.gz
Rxra	wgEncodeAwgTfbsHaibHepg2RxraPcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2RxraPcr1xUniPk.narrowPeak.gz
Sap30	wgEncodeAwgTfbsBroadK562Sap3039731UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsBroadK562Sap3039731UniPk.narrowPeak.gz
Setdb1	wgEncodeAwgTfbsSydhK562Setdb1MnasedUcdUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Setdb1MnasedUcdUniPk.narrowPeak.gz
Setdb1	wgEncodeAwgTfbsSydhK562Setdb1UcdUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Setdb1UcdUniPk.narrowPeak.gz
Setdb1	wgEncodeAwgTfbsSydhU2osSetdb1UcdUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhU2osSetdb1UcdUniPk.narrowPeak.gz
Sin3a	wgEncodeAwgTfbsHaibA549Sin3ak20V0422111Etoh02UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibA549Sin3ak20V0422111Etoh02UniPk.narrowPeak.gz
Sin3a	wgEncodeAwgTfbsHaibH1hescSin3ak20Pcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibH1hescSin3ak20Pcr1xUniPk.narrowPeak.gz
Sin3a	wgEncodeAwgTfbsHaibHepg2Sin3ak20Pcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Sin3ak20Pcr1xUniPk.narrowPeak.gz
Sin3a	wgEncodeAwgTfbsHaibK562Sin3ak20V0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Sin3ak20V0416101UniPk.narrowPeak.gz
Sin3a	wgEncodeAwgTfbsHaibPanc1Sin3ak20V0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibPanc1Sin3ak20V0416101UniPk.narrowPeak.gz
Sin3a	wgEncodeAwgTfbsHaibPfsk1Sin3ak20V0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibPfsk1Sin3ak20V0416101UniPk.narrowPeak.gz
Sin3a	wgEncodeAwgTfbsHaibSknshSin3ak20V0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibSknshSin3ak20V0416101UniPk.narrowPeak.gz
Sin3a	wgEncodeAwgTfbsSydhGm12878Sin3anb6001263IggmusUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm12878Sin3anb6001263IggmusUniPk.narrowPeak.gz
Sin3a	wgEncodeAwgTfbsSydhH1hescSin3anb6001263IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhH1hescSin3anb6001263IggrabUniPk.narrowPeak.gz
Sin3ak	wgEncodeAwgTfbsHaibA549Sin3ak20V0422111Etoh02UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibA549Sin3ak20V0422111Etoh02UniPk.narrowPeak.gz
Sin3ak	wgEncodeAwgTfbsHaibH1hescSin3ak20Pcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibH1hescSin3ak20Pcr1xUniPk.narrowPeak.gz
Sin3ak	wgEncodeAwgTfbsHaibHepg2Sin3ak20Pcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Sin3ak20Pcr1xUniPk.narrowPeak.gz
Sin3ak	wgEncodeAwgTfbsHaibK562Sin3ak20V0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Sin3ak20V0416101UniPk.narrowPeak.gz
Sin3ak	wgEncodeAwgTfbsHaibPanc1Sin3ak20V0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibPanc1Sin3ak20V0416101UniPk.narrowPeak.gz
Sin3ak	wgEncodeAwgTfbsHaibPfsk1Sin3ak20V0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibPfsk1Sin3ak20V0416101UniPk.narrowPeak.gz
Sin3ak	wgEncodeAwgTfbsHaibSknshSin3ak20V0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibSknshSin3ak20V0416101UniPk.narrowPeak.gz
Sirt6	wgEncodeAwgTfbsSydhK562Sirt6UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Sirt6UniPk.narrowPeak.gz
Six5	wgEncodeAwgTfbsHaibA549Six5V0422111Etoh02UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibA549Six5V0422111Etoh02UniPk.narrowPeak.gz
Six5	wgEncodeAwgTfbsHaibGm12878Six5Pcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12878Six5Pcr1xUniPk.narrowPeak.gz
Six5	wgEncodeAwgTfbsHaibH1hescSix5Pcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibH1hescSix5Pcr1xUniPk.narrowPeak.gz
Six5	wgEncodeAwgTfbsHaibK562Six5Pcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Six5Pcr1xUniPk.narrowPeak.gz
Smc3	wgEncodeAwgTfbsSydhGm12878Smc3ab9263IggmusUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm12878Smc3ab9263IggmusUniPk.narrowPeak.gz
Smc3	wgEncodeAwgTfbsSydhHelas3Smc3ab9263IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHelas3Smc3ab9263IggrabUniPk.narrowPeak.gz
Smc3	wgEncodeAwgTfbsSydhHepg2Smc3ab9263IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHepg2Smc3ab9263IggrabUniPk.narrowPeak.gz
Smc3	wgEncodeAwgTfbsSydhK562Smc3ab9263IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Smc3ab9263IggrabUniPk.narrowPeak.gz
Sp1	wgEncodeAwgTfbsHaibGm12878Sp1Pcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12878Sp1Pcr1xUniPk.narrowPeak.gz
Sp1	wgEncodeAwgTfbsHaibH1hescSp1Pcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibH1hescSp1Pcr1xUniPk.narrowPeak.gz
Sp1	wgEncodeAwgTfbsHaibHepg2Sp1Pcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Sp1Pcr1xUniPk.narrowPeak.gz
Sp1	wgEncodeAwgTfbsHaibK562Sp1Pcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Sp1Pcr1xUniPk.narrowPeak.gz
Sp2	wgEncodeAwgTfbsHaibH1hescSp2V0422111UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibH1hescSp2V0422111UniPk.narrowPeak.gz
Sp2	wgEncodeAwgTfbsHaibHepg2Sp2V0422111UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Sp2V0422111UniPk.narrowPeak.gz
Sp2	wgEncodeAwgTfbsHaibK562Sp2sc643V0416102UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Sp2sc643V0416102UniPk.narrowPeak.gz
Sp4	wgEncodeAwgTfbsHaibH1hescSp4v20V0422111UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibH1hescSp4v20V0422111UniPk.narrowPeak.gz
Spt20	wgEncodeAwgTfbsSydhHelas3Spt20UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHelas3Spt20UniPk.narrowPeak.gz
Srf	wgEncodeAwgTfbsHaibGm12878SrfPcr2xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12878SrfPcr2xUniPk.narrowPeak.gz
Srf	wgEncodeAwgTfbsHaibH1hescSrfPcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibH1hescSrfPcr1xUniPk.narrowPeak.gz
Srf	wgEncodeAwgTfbsHaibHepg2SrfV0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2SrfV0416101UniPk.narrowPeak.gz
Srf	wgEncodeAwgTfbsHaibK562SrfV0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562SrfV0416101UniPk.narrowPeak.gz
Stat1	wgEncodeAwgTfbsSydhGm12878Stat1UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm12878Stat1UniPk.narrowPeak.gz
Stat1	wgEncodeAwgTfbsSydhHelas3Stat1Ifng30UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHelas3Stat1Ifng30UniPk.narrowPeak.gz
Stat1	wgEncodeAwgTfbsSydhK562Stat1Ifna30UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Stat1Ifna30UniPk.narrowPeak.gz
Stat1	wgEncodeAwgTfbsSydhK562Stat1Ifna6hUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Stat1Ifna6hUniPk.narrowPeak.gz
Stat1	wgEncodeAwgTfbsSydhK562Stat1Ifng30UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Stat1Ifng30UniPk.narrowPeak.gz
Stat1	wgEncodeAwgTfbsSydhK562Stat1Ifng6hUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Stat1Ifng6hUniPk.narrowPeak.gz
Stat2	wgEncodeAwgTfbsSydhK562Stat2Ifna30UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Stat2Ifna30UniPk.narrowPeak.gz
Stat2	wgEncodeAwgTfbsSydhK562Stat2Ifna6hUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Stat2Ifna6hUniPk.narrowPeak.gz
Stat3	wgEncodeAwgTfbsSydhGm12878Stat3IggmusUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm12878Stat3IggmusUniPk.narrowPeak.gz
